Driver,GridPosition,Year,Stint,EventName,LapNumber,LapTime_in_sec,Sector1Time_in_sec,Sector2Time_in_sec,Sector3Time_in_sec,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TrackTemp,Humidity,Pressure,WindDirection,WindSpeed,nGear,Throttle,DRS,encodedCompound,encodedDriver,encodedEventName
HAM,2.0,2024,2.0,British Grand Prix,11,102.91672727272727,33.866181818181815,41.0069090909091,28.043636363636363,295.25,243.0909090909091,224.9,298.72727272727275,INTERMEDIATE,28.1,67.0,991.8,226,2.2,8,104,14,2,8,4
HAM,2.0,2024,3.0,British Grand Prix,14,91.74042857142857,30.8325,36.32042857142857,24.5875,293.7142857142857,261.92857142857144,249.92857142857142,299.64285714285717,SOFT,28.1,67.0,991.8,226,2.2,8,104,14,4,8,4
HAM,3.0,2018,1.0,Mexico Grand Prix,11,84.12336363636364,28.9988,32.874545454545455,22.011545454545452,285.1111111111111,272.90909090909093,236.8,327.3333333333333,ULTRASOFT,35.2,53.9,785.1,284,2.3,8,100,14,6,8,11
HAM,3.0,2018,2.0,Mexico Grand Prix,36,83.92330555555556,29.911277777777777,32.5055,21.506527777777777,280.6,278.6388888888889,246.45714285714286,324.8484848484849,SUPERSOFT,35.2,53.9,785.1,284,2.3,8,100,14,5,8,11
HAM,3.0,2018,3.0,Mexico Grand Prix,24,85.041375,30.688750000000002,32.717416666666665,21.63520833333333,276.4583333333333,277.7826086956522,243.08333333333334,313.95652173913044,ULTRASOFT,35.2,53.9,785.1,284,2.3,8,100,14,6,8,11
HAM,3.0,2019,1.0,Mexico Grand Prix,23,83.60673913043478,29.190772727272726,32.110608695652175,22.12608695652174,282.8636363636364,280.82608695652175,238.6818181818182,326.55,MEDIUM,43.4,48.4,781.5,98,1.5,8,104,14,3,8,11
HAM,3.0,2019,2.0,Mexico Grand Prix,48,80.95727083333334,28.937958333333334,31.16947916666667,20.849833333333333,293.3809523809524,284.8125,250.9375,330.02564102564105,HARD,43.4,48.4,781.5,98,1.5,8,104,14,0,8,11
HAM,3.0,2022,1.0,Mexico Grand Prix,29,83.53365517241379,29.367714285714282,32.394862068965516,21.6608275862069,280.0,277.0,242.10714285714286,322.6875,MEDIUM,44.1,41.0,781.7,229,1.7,8,100,14,3,8,11
HAM,3.0,2022,2.0,Mexico Grand Prix,42,83.55807142857142,29.790142857142857,32.18609523809524,21.581833333333336,287.1081081081081,277.1190476190476,241.88095238095238,321.4375,HARD,44.1,41.0,781.7,229,1.7,8,100,14,0,8,11
HAM,3.0,2024,1.0,Belgian Grand Prix,11,110.29527272727272,31.563,48.64290909090909,29.884545454545453,315.125,202.0,215.7,307.125,MEDIUM,42.1,52.0,978.1,217,0.5,8,104,14,3,8,3
HAM,3.0,2024,1.0,Spanish Grand Prix,16,81.6400625,23.839266666666667,32.8568125,24.6813125,264.7142857142857,267.8125,278.06666666666666,316.7142857142857,SOFT,39.1,63.0,1001.8,244,2.7,8,100,14,4,8,15
HAM,3.0,2024,2.0,Belgian Grand Prix,15,109.49393333333335,32.357533333333336,47.67146666666667,29.464933333333335,313.84615384615387,204.0,217.07142857142858,308.54545454545456,HARD,42.1,52.0,978.1,217,0.5,8,104,14,0,8,3
HAM,3.0,2024,2.0,Spanish Grand Prix,27,80.88166666666666,24.221999999999998,32.351703703703706,24.30796296296296,272.84615384615387,273.25925925925924,280.4230769230769,310.5652173913044,MEDIUM,39.1,63.0,1001.8,244,2.7,8,100,14,3,8,15
HAM,3.0,2024,3.0,Belgian Grand Prix,18,107.88383333333334,31.760888888888886,47.17144444444445,28.9515,322.3529411764706,206.5,219.61111111111111,313.0833333333333,HARD,42.1,52.0,978.1,217,0.5,8,104,14,0,8,3
HAM,3.0,2024,3.0,Spanish Grand Prix,23,79.477,23.92117391304348,31.751347826086956,23.804478260869566,276.0,276.8695652173913,283.0869565217391,312.45,SOFT,39.1,63.0,1001.8,244,2.7,8,100,14,4,8,15
HAM,5.0,2024,1.0,Austrian Grand Prix,21,71.66571428571429,17.689049999999998,32.01561904761905,21.797714285714285,304.8333333333333,227.66666666666666,272.75,298.5238095238095,MEDIUM,46.2,36.0,932.9,272,1.8,8,100,14,3,8,1
HAM,5.0,2024,1.0,Hungarian Grand Prix,16,84.97681250000001,30.2334,30.4426875,23.995312499999997,275.09090909090907,236.375,244.26666666666668,285.42857142857144,MEDIUM,43.7,51.0,982.0,333,1.0,8,100,12,3,8,9
HAM,5.0,2024,2.0,Austrian Grand Prix,32,71.33290625000001,18.18821875,31.740812500000004,21.403875,295.08,227.28125,272.61290322580646,298.15625,HARD,46.2,36.0,932.9,272,1.8,8,100,14,0,8,1
HAM,5.0,2024,2.0,Hungarian Grand Prix,24,84.66912500000001,30.928125,29.910666666666664,23.830333333333332,278.05,239.5,244.82608695652175,289.07142857142856,HARD,43.7,51.0,982.0,333,1.0,8,100,12,0,8,9
HAM,5.0,2024,3.0,Austrian Grand Prix,18,72.12816666666667,19.10638888888889,31.668166666666668,21.35361111111111,282.8666666666667,229.72222222222223,269.0,295.77777777777777,MEDIUM,46.2,36.0,932.9,272,1.8,8,100,14,3,8,1
HAM,5.0,2024,3.0,Hungarian Grand Prix,30,83.50603333333333,30.508699999999997,29.543633333333336,23.453699999999998,279.07142857142856,241.76666666666668,248.63333333333333,290.84,HARD,43.7,51.0,982.0,333,1.0,8,100,12,0,8,9
HAM,6.0,2023,1.0,Mexico Grand Prix,24,85.25908333333334,29.790347826086954,33.282666666666664,22.024291666666667,272.54545454545456,278.0416666666667,243.2173913043478,318.3333333333333,MEDIUM,47.3,31.0,781.2,278,1.0,8,104,14,3,8,11
HAM,6.0,2023,2.0,Mexico Grand Prix,10,87.0261111111111,33.005900000000004,36.9719,23.9601,256.4,256.3,235.66666666666666,302.44444444444446,HARD,47.3,31.0,781.2,278,1.0,8,104,14,0,8,11
HAM,6.0,2023,3.0,Mexico Grand Prix,37,82.58285714285715,30.992722222222223,32.31345945945946,22.373864864864863,278.0857142857143,277.6756756756757,241.1081081081081,320.64285714285717,MEDIUM,47.3,31.0,781.2,278,1.0,8,104,14,3,8,11
HAM,7.0,2024,1.0,Canadian Grand Prix,25,92.17784,26.598125000000003,29.221600000000002,35.88128,211.125,269.24,271.375,302.76,INTERMEDIATE,21.1,78.0,996.4,179,0.6,8,104,14,2,8,5
HAM,7.0,2024,1.0,Japanese Grand Prix,1,152.716,,77.16,37.06,278.0,176.0,,153.0,MEDIUM,39.4,44.0,1012.5,179,2.1,8,100,14,3,8,10
HAM,7.0,2024,1.0,Monaco Grand Prix,1,2483.804,,52.196,,159.0,69.0,,271.0,HARD,49.4,69.0,1019.1,27,1.1,8,104,14,0,8,13
HAM,7.0,2024,2.0,Canadian Grand Prix,18,95.20561111111111,27.724722222222223,29.15761111111111,38.323277777777776,205.5625,254.61111111111111,267.3529411764706,280.8888888888889,INTERMEDIATE,21.1,78.0,996.4,179,0.6,8,104,14,2,8,5
HAM,7.0,2024,2.0,Japanese Grand Prix,22,99.07345,38.65342857142857,44.35331818181819,20.293136363636364,275.27777777777777,293.8636363636364,244.28571428571428,289.09090909090907,HARD,39.4,44.0,1012.5,179,2.1,8,100,14,0,8,10
HAM,7.0,2024,2.0,Monaco Grand Prix,50,80.13553061224489,21.3526,37.18142,23.055039999999998,189.10416666666666,184.74,254.9795918367347,273.82,MEDIUM,49.4,69.0,1019.1,27,1.1,8,104,14,3,8,13
HAM,7.0,2024,3.0,Canadian Grand Prix,11,85.68681818181818,25.028090909090906,26.424727272727274,34.234,228.45454545454547,279.09090909090907,278.8,296.3636363636364,MEDIUM,21.1,78.0,996.4,179,0.6,8,104,14,3,8,5
HAM,7.0,2024,3.0,Japanese Grand Prix,16,97.733375,36.060125,42.993875,18.679375,278.7692307692308,299.125,255.66666666666666,297.8125,HARD,39.4,44.0,1012.5,179,2.1,8,100,14,0,8,10
HAM,7.0,2024,3.0,Monaco Grand Prix,27,75.82240740740741,20.055962962962962,35.585888888888896,20.180555555555557,202.04,193.44444444444446,262.037037037037,282.8888888888889,HARD,49.4,69.0,1019.1,27,1.1,8,104,14,0,8,13
HAM,7.0,2024,4.0,Canadian Grand Prix,16,87.00875,24.183874999999997,27.5479375,35.2769375,239.625,268.9375,267.75,277.5625,HARD,21.1,78.0,996.4,179,0.6,8,104,14,0,8,5
HAM,7.0,2024,4.0,Japanese Grand Prix,14,96.22478571428572,35.45835714285714,42.40407142857143,18.362357142857142,281.1111111111111,300.5,257.2142857142857,298.7857142857143,MEDIUM,39.4,44.0,1012.5,179,2.1,8,100,14,3,8,10
HAM,8.0,2024,1.0,Emilia Romagna Grand Prix,27,82.3051851851852,25.76976923076923,28.73940740740741,27.62459259259259,213.04545454545453,250.74074074074073,276.88461538461536,283.85185185185185,MEDIUM,43.4,51.0,1007.2,138,1.8,8,100,14,3,8,8
HAM,8.0,2024,1.0,Miami Grand Prix,26,94.81076923076922,32.21564,35.95546153846154,26.44126923076923,205.75,182.34615384615384,276.04,314.38461538461536,HARD,46.4,57.0,1017.0,166,3.3,8,104,14,0,8,12
HAM,8.0,2024,1.0,Saudi Arabian Grand Prix,36,95.53029411764706,36.49154285714286,31.178305555555557,31.685527777777775,266.8,297.44444444444446,294.51428571428573,306.5,MEDIUM,33.6,67.0,1012.0,342,2.6,8,104,14,3,8,14
HAM,8.0,2024,2.0,Emilia Romagna Grand Prix,36,81.61433333333333,26.213527777777777,28.308583333333335,27.092222222222222,214.5151515151515,256.0833333333333,279.77777777777777,284.80555555555554,HARD,43.4,51.0,1007.2,138,1.8,8,100,14,0,8,8
HAM,8.0,2024,2.0,Miami Grand Prix,31,96.81874193548387,33.400612903225806,36.686354838709676,26.731774193548386,202.19230769230768,177.06451612903226,276.80645161290323,304.19354838709677,MEDIUM,46.4,57.0,1017.0,166,3.3,8,104,14,3,8,12
HAM,8.0,2024,2.0,Saudi Arabian Grand Prix,14,93.55799999999999,35.44378571428572,28.91392857142857,29.200285714285712,292.8,312.14285714285717,301.7857142857143,318.57142857142856,SOFT,33.6,67.0,1012.0,342,2.6,8,104,14,4,8,14
HAM,9.0,2024,1.0,Bahrain Grand Prix,12,98.86541666666668,31.091636363636365,43.00375,24.434333333333335,229.28571428571428,246.33333333333334,284.0,297.25,SOFT,26.5,46.0,1017.1,162,0.9,8,100,14,4,8,2
HAM,9.0,2024,2.0,Bahrain Grand Prix,21,98.05595238095239,31.927714285714288,42.20166666666667,23.92657142857143,232.2,252.71428571428572,280.45,290.4117647058824,HARD,26.5,46.0,1017.1,162,0.9,8,100,14,0,8,2
HAM,9.0,2024,3.0,Bahrain Grand Prix,24,96.22941666666667,31.372750000000003,41.39716666666667,23.459500000000002,235.64285714285714,260.7916666666667,283.0833333333333,296.4,HARD,26.5,46.0,1017.1,162,0.9,8,100,14,0,8,2
HAM,11.0,2024,1.0,Australian Grand Prix,7,86.83257142857143,29.201666666666664,18.19385714285714,38.17571428571428,269.85714285714283,319.85714285714283,301.1666666666667,290.57142857142856,SOFT,37.0,49.0,1021.6,306,0.4,8,104,14,4,8,0
HAM,11.0,2024,2.0,Australian Grand Prix,9,83.82475000000001,29.817125,18.169875,35.83775,270.57142857142856,303.875,292.375,292.75,HARD,37.0,49.0,1021.6,306,0.4,8,104,14,0,8,0
HAM,14.0,2024,1.0,Dutch Grand Prix,23,77.65034782608696,26.142500000000002,28.062608695652173,23.10717391304348,286.35,273.5217391304348,315.72727272727275,290.30434782608694,SOFT,31.6,65.0,1019.9,215,4.8,8,100,14,4,8,7
HAM,14.0,2024,2.0,Dutch Grand Prix,25,76.16708000000001,26.28832,27.198880000000003,22.679879999999997,287.36842105263156,268.12,306.4166666666667,299.2608695652174,HARD,31.6,65.0,1019.9,215,4.8,8,100,14,0,8,7
HAM,14.0,2024,3.0,Dutch Grand Prix,24,75.207625,26.021791666666665,26.891041666666666,22.294791666666665,289.57142857142856,268.4166666666667,303.0416666666667,298.77272727272725,SOFT,31.6,65.0,1019.9,215,4.8,8,100,14,4,8,7
HAM,18.0,2024,1.0,Chinese Grand Prix,9,104.921,27.525125,31.60211111111111,45.20700000000001,272.3333333333333,265.6666666666667,255.875,328.3333333333333,SOFT,32.2,65.0,1011.9,149,1.0,8,100,14,4,8,6
HAM,18.0,2024,2.0,Chinese Grand Prix,12,105.35408333333334,28.765833333333333,30.882583333333333,45.70566666666667,270.0,251.25,254.0909090909091,304.0,MEDIUM,32.2,65.0,1011.9,149,1.0,8,100,14,3,8,6
HAM,18.0,2024,3.0,Chinese Grand Prix,35,111.48577142857143,29.65502857142857,33.59717142857143,48.23357142857143,256.51724137931035,249.77142857142857,239.4,285.85714285714283,HARD,32.2,65.0,1011.9,149,1.0,8,100,14,0,8,6
HAR,14.0,2018,1.0,Mexico Grand Prix,1,99.18,,37.132,26.814,266.0,279.0,,280.0,SUPERSOFT,35.2,53.9,785.1,284,2.3,8,100,14,5,9,11
HAR,14.0,2018,2.0,Mexico Grand Prix,23,86.1181304347826,30.64182608695652,33.23613043478261,22.240173913043478,275.76190476190476,274.5217391304348,237.86363636363637,322.04761904761904,ULTRASOFT,35.2,53.9,785.1,284,2.3,8,100,14,6,9,11
HAR,14.0,2018,3.0,Mexico Grand Prix,45,86.65553333333334,30.53191111111111,33.9536,22.170022222222222,264.6666666666667,276.35555555555555,243.93333333333334,320.05128205128204,SUPERSOFT,35.2,53.9,785.1,284,2.3,8,100,14,5,9,11
HUL,6.0,2024,1.0,British Grand Prix,26,94.34523076923077,29.93784,38.292192307692304,25.91119230769231,300.76190476190476,255.92307692307693,243.08,313.15384615384613,MEDIUM,28.1,67.0,991.8,226,2.2,8,104,14,3,10,4
HUL,6.0,2024,2.0,British Grand Prix,13,103.79030769230769,33.64584615384615,41.78253846153846,28.361923076923077,290.53846153846155,243.15384615384616,223.58333333333334,297.0,INTERMEDIATE,28.1,67.0,991.8,226,2.2,8,104,14,2,10,4
HUL,6.0,2024,3.0,British Grand Prix,13,92.34853846153847,30.964846153846153,36.54661538461538,24.837076923076925,289.5,260.0,250.3846153846154,296.6923076923077,SOFT,28.1,67.0,991.8,226,2.2,8,104,14,4,10,4
HUL,7.0,2018,1.0,Mexico Grand Prix,12,86.02766666666666,29.869363636363634,33.60033333333333,22.281583333333334,274.8333333333333,271.3333333333333,246.63636363636363,330.6666666666667,HYPERSOFT,35.2,53.9,785.1,284,2.3,8,100,14,1,10,11
HUL,7.0,2018,2.0,Mexico Grand Prix,57,85.90256140350877,30.090947368421052,33.88452631578947,21.927087719298246,273.2708333333333,274.2456140350877,245.91228070175438,318.6808510638298,SUPERSOFT,35.2,53.9,785.1,284,2.3,8,100,14,5,10,11
HUL,9.0,2024,1.0,Austrian Grand Prix,11,72.20081818181818,17.751,31.967545454545455,22.026909090909093,300.5,224.45454545454547,272.4,296.0,MEDIUM,46.2,36.0,932.9,272,1.8,8,104,14,3,10,1
HUL,9.0,2024,1.0,Chinese Grand Prix,8,104.467375,27.41857142857143,31.491249999999997,45.126625000000004,275.7142857142857,266.5,256.2857142857143,322.0,MEDIUM,32.2,65.0,1011.9,149,1.0,8,100,14,3,10,6
HUL,9.0,2024,1.0,Miami Grand Prix,12,95.29116666666667,32.220363636363636,36.087583333333335,26.521166666666666,211.55555555555554,182.5,277.72727272727275,314.1666666666667,MEDIUM,46.4,57.0,1017.0,166,3.3,8,100,14,3,10,12
HUL,9.0,2024,2.0,Austrian Grand Prix,28,72.25064285714286,18.38907142857143,32.02332142857143,21.838250000000002,297.6,222.75,272.25925925925924,294.32142857142856,HARD,46.2,36.0,932.9,272,1.8,8,104,14,0,10,1
HUL,9.0,2024,2.0,Chinese Grand Prix,15,108.7548,29.343866666666667,32.34406666666666,47.06686666666667,259.0,257.8,247.92857142857142,299.0,HARD,32.2,65.0,1011.9,149,1.0,8,100,14,0,10,6
HUL,9.0,2024,2.0,Miami Grand Prix,16,96.9580625,33.29525,36.457437500000005,27.205375,212.35714285714286,180.6875,273.8,304.9375,HARD,46.4,57.0,1017.0,166,3.3,8,100,14,0,10,12
HUL,9.0,2024,3.0,Austrian Grand Prix,32,71.86434375,18.215218750000002,32.0405625,21.6085625,294.1333333333333,224.15625,273.03125,303.28125,HARD,46.2,36.0,932.9,272,1.8,8,104,14,0,10,1
HUL,9.0,2024,3.0,Chinese Grand Prix,33,109.23731249999999,29.12809090909091,33.38727272727273,47.968545454545456,261.81481481481484,257.1818181818182,246.8181818181818,291.57575757575756,HARD,32.2,65.0,1011.9,149,1.0,8,100,14,0,10,6
HUL,9.0,2024,3.0,Miami Grand Prix,29,96.4083448275862,33.258793103448276,36.75627586206896,26.393275862068965,204.63636363636363,181.3793103448276,278.6896551724138,310.51724137931035,MEDIUM,46.4,57.0,1017.0,166,3.3,8,100,14,3,10,12
HUL,10.0,2024,1.0,Bahrain Grand Prix,1,113.555,,45.619,27.692,228.0,217.0,,266.0,SOFT,26.5,46.0,1017.1,162,0.9,8,100,14,4,10,2
HUL,10.0,2024,1.0,Emilia Romagna Grand Prix,13,83.04238461538462,26.075166666666668,28.68953846153846,27.910692307692308,211.27272727272728,251.53846153846155,277.9166666666667,284.3076923076923,MEDIUM,43.4,51.0,1007.2,138,1.8,8,100,14,3,10,8
HUL,10.0,2024,2.0,Bahrain Grand Prix,19,99.71515789473685,32.80373684210526,42.663526315789476,24.247894736842103,231.3125,245.68421052631578,278.22222222222223,291.4166666666667,HARD,26.5,46.0,1017.1,162,0.9,8,100,14,0,10,2
HUL,10.0,2024,2.0,Emilia Romagna Grand Prix,49,83.0811836734694,26.594408163265307,28.768979591836736,27.717795918367347,211.47619047619048,253.81632653061226,281.1020408163265,285.0612244897959,HARD,43.4,51.0,1007.2,138,1.8,8,100,14,0,10,8
HUL,10.0,2024,3.0,Bahrain Grand Prix,21,98.15328571428572,31.890428571428576,42.16209523809523,24.100761904761907,234.1875,251.8095238095238,281.1,295.7692307692308,HARD,26.5,46.0,1017.1,162,0.9,8,100,14,0,10,2
HUL,10.0,2024,4.0,Bahrain Grand Prix,15,96.86746666666667,31.749266666666664,41.470333333333336,23.647866666666665,236.84615384615384,256.0,283.73333333333335,300.38461538461536,SOFT,26.5,46.0,1017.1,162,0.9,8,100,14,4,10,2
HUL,11.0,2024,1.0,Hungarian Grand Prix,2,92.371,30.591,32.955999999999996,25.474,253.5,232.0,246.0,284.5,MEDIUM,43.7,51.0,982.0,333,1.0,8,100,14,3,10,9
HUL,11.0,2024,2.0,Hungarian Grand Prix,27,86.0742962962963,31.034777777777776,30.854925925925926,24.184592592592594,278.8,235.03703703703704,246.07692307692307,292.44444444444446,HARD,43.7,51.0,982.0,333,1.0,8,100,14,0,10,9
HUL,11.0,2024,3.0,Hungarian Grand Prix,40,85.160625,30.664900000000003,30.441074999999998,24.05465,281.82142857142856,237.9,248.85,295.96774193548384,HARD,43.7,51.0,982.0,333,1.0,8,100,14,0,10,9
HUL,12.0,2019,1.0,Mexico Grand Prix,18,86.0903888888889,29.493294117647057,33.48033333333333,22.829166666666666,283.55555555555554,275.6666666666667,238.1764705882353,335.0,MEDIUM,43.4,48.4,781.5,98,1.5,8,100,14,3,10,11
HUL,12.0,2019,2.0,Mexico Grand Prix,52,82.44015384615385,29.288403846153848,31.939192307692306,21.21255769230769,292.54761904761904,281.7307692307692,245.82692307692307,328.0857142857143,HARD,43.4,48.4,781.5,98,1.5,8,100,14,0,10,11
HUL,12.0,2023,1.0,Mexico Grand Prix,23,86.24704347826088,30.133363636363637,33.90169565217391,22.025913043478262,274.6363636363636,273.0,243.8181818181818,318.22727272727275,MEDIUM,47.3,31.0,781.2,278,1.0,8,104,14,3,10,11
HUL,12.0,2023,2.0,Mexico Grand Prix,11,92.64881818181817,32.89809090909091,35.40472727272727,24.346,262.54545454545456,267.54545454545456,240.5,305.6,HARD,47.3,31.0,781.2,278,1.0,8,104,14,0,10,11
HUL,12.0,2023,3.0,Mexico Grand Prix,37,85.84427777777778,30.712416666666666,33.40913513513514,22.67962162162162,289.51724137931035,282.64864864864865,240.8108108108108,331.9032258064516,MEDIUM,47.3,31.0,781.2,278,1.0,8,104,14,3,10,11
HUL,12.0,2024,1.0,Dutch Grand Prix,14,78.27671428571429,26.375615384615383,28.17642857142857,23.215071428571427,286.1818181818182,273.42857142857144,320.0,301.0,MEDIUM,31.6,65.0,1019.9,215,4.8,8,100,14,3,10,7
HUL,12.0,2024,1.0,Japanese Grand Prix,1,162.853,,80.74,42.423,276.0,143.0,,129.0,SOFT,39.4,44.0,1012.5,179,2.1,8,104,14,4,10,10
HUL,12.0,2024,2.0,Dutch Grand Prix,57,76.64664912280702,26.1440350877193,27.753894736842103,22.748719298245614,286.2162162162162,265.6140350877193,304.8070175438597,306.625,HARD,31.6,65.0,1019.9,215,4.8,8,100,14,0,10,7
HUL,12.0,2024,2.0,Japanese Grand Prix,4,100.93249999999999,53.845666666666666,45.08775,26.923500000000004,268.0,298.0,190.66666666666666,279.0,SOFT,39.4,44.0,1012.5,179,2.1,8,104,14,4,10,10
HUL,12.0,2024,3.0,Japanese Grand Prix,28,99.84621428571428,36.89567857142857,44.015,18.935535714285717,276.04347826086956,302.0357142857143,256.7037037037037,299.85714285714283,HARD,39.4,44.0,1012.5,179,2.1,8,104,14,0,10,10
HUL,12.0,2024,4.0,Japanese Grand Prix,19,97.30052631578947,36.055368421052634,42.738684210526316,18.506473684210526,279.73333333333335,305.6842105263158,261.6842105263158,302.7894736842105,HARD,39.4,44.0,1012.5,179,2.1,8,104,14,0,10,10
HUL,13.0,2024,1.0,Spanish Grand Prix,12,82.77333333333333,24.332181818181816,32.96325,24.999,258.6666666666667,269.5833333333333,275.45454545454544,307.8888888888889,SOFT,39.1,63.0,1001.8,244,2.7,8,100,14,4,10,15
HUL,13.0,2024,2.0,Spanish Grand Prix,26,82.04215384615384,24.691615384615385,32.787076923076924,24.56346153846154,267.625,273.1923076923077,278.84,306.54545454545456,MEDIUM,39.1,63.0,1001.8,244,2.7,8,100,14,3,10,15
HUL,13.0,2024,3.0,Spanish Grand Prix,28,80.28807142857143,24.172821428571428,32.21046428571428,23.904785714285715,276.03846153846155,283.75,282.4642857142857,308.4347826086956,HARD,39.1,63.0,1001.8,244,2.7,8,100,14,0,10,15
HUL,15.0,2024,1.0,Saudi Arabian Grand Prix,33,96.78229032258065,36.81209375,31.808515151515152,31.935151515151514,270.625,291.0,294.125,300.72727272727275,MEDIUM,33.6,67.0,1012.0,342,2.6,8,100,14,3,10,14
HUL,15.0,2024,2.0,Saudi Arabian Grand Prix,17,93.90888235294118,35.234352941176475,29.192411764705884,29.48211764705882,287.45454545454544,300.8235294117647,294.5882352941176,307.1764705882353,HARD,33.6,67.0,1012.0,342,2.6,8,100,14,0,10,14
HUL,16.0,2024,1.0,Australian Grand Prix,17,86.65299999999999,29.4968125,18.64270588235294,37.913999999999994,272.1666666666667,303.29411764705884,294.0625,294.875,HARD,37.0,49.0,1021.6,306,0.4,8,100,14,0,10,0
HUL,16.0,2024,1.0,Belgian Grand Prix,7,113.09557142857143,31.06433333333333,50.975,30.247714285714284,336.2857142857143,196.71428571428572,217.83333333333334,308.8,MEDIUM,42.1,52.0,978.1,217,0.5,8,100,14,3,10,3
HUL,16.0,2024,2.0,Australian Grand Prix,18,83.96994444444444,29.29022222222222,18.078333333333333,36.60138888888889,275.14285714285717,308.5,293.05882352941177,291.64285714285717,MEDIUM,37.0,49.0,1021.6,306,0.4,8,100,14,3,10,0
HUL,16.0,2024,2.0,Belgian Grand Prix,13,111.68900000000001,32.256,49.72561538461538,29.707384615384616,328.53846153846155,199.46153846153845,217.66666666666666,315.45454545454544,HARD,42.1,52.0,978.1,217,0.5,8,100,14,0,10,3
HUL,16.0,2024,3.0,Australian Grand Prix,23,84.64504347826087,29.35139130434783,19.504478260869565,35.78917391304348,266.3809523809524,304.4782608695652,289.82608695652175,294.5,HARD,37.0,49.0,1021.6,306,0.4,8,100,14,0,10,0
HUL,16.0,2024,3.0,Belgian Grand Prix,24,110.093625,31.777874999999998,48.96083333333333,29.354916666666664,315.8095238095238,201.08333333333334,218.58333333333334,313.8235294117647,MEDIUM,42.1,52.0,978.1,217,0.5,8,100,14,3,10,3
HUL,17.0,2024,1.0,Canadian Grand Prix,12,98.73683333333334,28.225363636363635,30.96291666666667,38.34008333333333,194.1818181818182,257.8333333333333,260.54545454545456,289.75,WET,21.1,78.0,996.4,179,0.6,8,100,14,7,10,5
HUL,17.0,2024,2.0,Canadian Grand Prix,13,91.4246923076923,26.682307692307692,28.45138461538462,36.291,211.30769230769232,270.0769230769231,266.1666666666667,294.0769230769231,INTERMEDIATE,21.1,78.0,996.4,179,0.6,8,100,14,2,10,5
HUL,17.0,2024,3.0,Canadian Grand Prix,19,92.72131578947369,27.097263157894737,28.903315789473684,36.72073684210527,206.5,260.7368421052632,269.55555555555554,287.0,INTERMEDIATE,21.1,78.0,996.4,179,0.6,8,100,14,2,10,5
HUL,17.0,2024,4.0,Canadian Grand Prix,26,86.2955,24.13269230769231,27.558384615384615,34.60442307692308,231.76,265.53846153846155,274.84615384615387,295.7307692307692,MEDIUM,21.1,78.0,996.4,179,0.6,8,100,14,3,10,5
HUL,19.0,2024,1.0,Monaco Grand Prix,1,,,,,,,,,MEDIUM,49.4,69.0,1019.1,27,1.1,6,104,1,3,10,13
KUB,20.0,2019,1.0,Mexico Grand Prix,21,87.23504761904762,30.0278,33.56095238095238,23.34914285714286,283.1,275.7142857142857,235.75,323.70588235294116,MEDIUM,43.4,48.4,781.5,98,1.5,8,100,14,3,11,11
KUB,20.0,2019,2.0,Mexico Grand Prix,39,84.22946153846155,29.879615384615384,32.698410256410256,21.6514358974359,287.27777777777777,282.02564102564105,246.5,326.22857142857146,HARD,43.4,48.4,781.5,98,1.5,8,100,14,0,11,11
KUB,20.0,2019,3.0,Mexico Grand Prix,9,83.69000000000001,31.00122222222222,31.652,21.03677777777778,299.14285714285717,283.55555555555554,250.44444444444446,325.0,MEDIUM,43.4,48.4,781.5,98,1.5,8,100,14,3,11,11
KVY,9.0,2019,1.0,Mexico Grand Prix,10,88.5234,30.225555555555555,34.0,23.9451,283.7,276.6,229.88888888888889,316.0,SOFT,43.4,48.4,781.5,98,1.5,8,100,14,4,12,11
KVY,9.0,2019,2.0,Mexico Grand Prix,34,82.84752941176471,29.38891176470588,31.997970588235297,21.46064705882353,291.53125,285.8529411764706,248.0,329.3333333333333,HARD,43.4,48.4,781.5,98,1.5,8,100,14,0,12,11
KVY,9.0,2019,3.0,Mexico Grand Prix,26,81.81042307692307,29.192307692307693,31.433653846153845,21.184461538461537,297.5833333333333,291.38461538461536,252.5,331.40909090909093,MEDIUM,43.4,48.4,781.5,98,1.5,8,100,14,3,12,11
LAT,13.0,2021,1.0,Mexico Grand Prix,11,100.06027272727272,36.1112,37.64581818181818,26.29418181818182,235.0909090909091,229.63636363636363,212.7,285.0,MEDIUM,43.9,36.6,785.7,120,0.3,8,100,14,3,13,11
LAT,13.0,2021,2.0,Mexico Grand Prix,38,84.65413157894736,30.10586842105263,32.687973684210526,21.86028947368421,268.44444444444446,274.5,246.1081081081081,315.8181818181818,HARD,43.9,36.6,785.7,120,0.3,8,100,14,0,13,11
LAT,13.0,2021,3.0,Mexico Grand Prix,20,82.7428,29.96855,31.531850000000002,21.2424,288.3125,280.9,248.65,318.4117647058824,MEDIUM,43.9,36.6,785.7,120,0.3,8,100,14,3,13,11
LAT,18.0,2022,1.0,Mexico Grand Prix,23,86.54195652173914,29.658545454545454,33.98778260869565,22.569695652173912,269.2857142857143,279.2173913043478,241.1818181818182,335.05882352941177,SOFT,44.1,41.0,781.7,229,1.7,8,100,14,4,13,11
